timestamp_iso,timestamp_epoch,dist_left_mm,dist_center_mm,dist_right_mm,steer,throttle,direction
2026-09-19T18:09:25.531477,1789834165.5315,210,-1,342,-0.283,1.000,FORWARD_LEFT
2026-09-19T18:09:25.598112,1789834165.5981,211,-1,354,-0.283,1.000,FORWARD_LEFT
2026-09-19T18:09:25.665049,1789834165.6650,207,-1,356,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:25.731845,1789834165.7318,202,-1,361,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:25.798531,1789834165.7985,207,-1,362,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:25.865457,1789834165.8655,198,-1,370,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:25.932217,1789834165.9322,197,1272,377,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:25.998878,1789834165.9989,191,1246,377,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.065765,1789834166.0658,191,1251,390,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.132597,1789834166.1326,189,-1,396,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.199233,1789834166.1992,185,-1,401,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.266169,1789834166.2662,182,1234,412,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.332976,1789834166.3330,179,1196,419,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.399667,1789834166.3997,176,1213,421,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.466562,1789834166.4666,173,1227,422,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.533382,1789834166.5334,169,1203,433,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:26.599999,1789834166.6000,165,1209,439,-0.275,1.000,FORWARD_LEFT
2026-09-19T18:09:26.666968,1789834166.6670,163,1170,462,-0.223,1.000,FORWARD_LEFT
2026-09-19T18:09:26.733852,1789834166.7339,164,1109,446,-0.115,1.000,FORWARD
2026-09-19T18:09:26.800448,1789834166.8004,158,1130,446,-0.104,1.000,FORWARD
2026-09-19T18:09:26.867379,1789834166.8674,156,1128,464,-0.089,1.000,FORWARD
2026-09-19T18:09:26.934187,1789834166.9342,155,1056,463,-0.055,1.000,FORWARD
2026-09-19T18:09:27.000852,1789834167.0009,153,1124,459,-0.044,1.000,FORWARD
2026-09-19T18:09:27.067873,1789834167.0679,152,1083,467,-0.044,1.000,FORWARD
2026-09-19T18:09:27.134570,1789834167.1346,150,1065,466,-0.051,1.000,FORWARD
2026-09-19T18:09:27.201188,1789834167.2012,149,1066,482,-0.018,1.000,FORWARD
2026-09-19T18:09:27.268159,1789834167.2682,145,1040,488,0.000,1.000,FORWARD
2026-09-19T18:09:27.334939,1789834167.3349,146,1039,486,0.148,1.000,FORWARD
2026-09-19T18:09:27.401606,1789834167.4016,144,1027,511,0.216,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.468518,1789834167.4685,140,1025,490,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.535311,1789834167.5353,139,1013,505,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.602011,1789834167.6020,139,1023,510,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.668912,1789834167.6689,140,968,497,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.735730,1789834167.7357,144,960,502,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.802391,1789834167.8024,142,971,470,0.201,1.000,FORWARD_RIGHT
2026-09-19T18:09:27.869309,1789834167.8693,145,945,467,0.503,0.981,FORWARD_RIGHT
2026-09-19T18:09:27.936109,1789834167.9361,146,917,489,0.638,0.867,FORWARD_RIGHT
2026-09-19T18:09:28.002779,1789834168.0028,144,925,484,0.686,0.807,FORWARD_RIGHT
2026-09-19T18:09:28.069696,1789834168.0697,152,874,468,0.724,0.765,FORWARD_RIGHT
2026-09-19T18:09:28.136494,1789834168.1365,157,896,467,0.843,0.689,FORWARD_RIGHT
2026-09-19T18:09:28.203162,1789834168.2032,164,866,432,0.843,0.689,FORWARD_RIGHT
2026-09-19T18:09:28.270087,1789834168.2701,189,904,408,0.776,0.761,FORWARD_RIGHT
2026-09-19T18:09:28.336895,1789834168.3369,196,886,401,0.160,1.000,FORWARD_RIGHT
2026-09-19T18:09:28.403559,1789834168.4036,216,877,378,0.148,1.000,FORWARD
2026-09-19T18:09:28.470480,1789834168.4705,229,912,364,0.148,1.000,FORWARD
2026-09-19T18:09:28.537287,1789834168.5373,233,901,354,0.096,1.000,FORWARD
2026-09-19T18:09:28.603952,1789834168.6040,236,855,351,0.074,1.000,FORWARD
2026-09-19T18:09:28.670835,1789834168.6708,239,865,351,0.085,1.000,FORWARD
2026-09-19T18:09:28.737657,1789834168.7377,251,843,351,-0.018,1.000,FORWARD
2026-09-19T18:09:28.804310,1789834168.8043,260,814,346,-0.141,1.000,FORWARD
2026-09-19T18:09:28.871238,1789834168.8712,271,819,345,-0.193,1.000,FORWARD_LEFT
2026-09-19T18:09:28.938045,1789834168.9380,307,799,344,-0.186,1.000,FORWARD_LEFT
2026-09-19T18:09:29.004911,1789834169.0049,333,784,344,-0.216,1.000,FORWARD_LEFT
2026-09-19T18:09:29.071664,1789834169.0717,476,758,341,-0.294,1.000,FORWARD_LEFT
2026-09-19T18:09:29.138443,1789834169.1384,654,745,341,-0.294,1.000,FORWARD_LEFT
2026-09-19T18:09:29.205110,1789834169.2051,725,727,343,-0.294,1.000,FORWARD_LEFT
2026-09-19T18:09:29.271983,1789834169.2720,838,722,347,-0.354,1.000,FORWARD_LEFT
2026-09-19T18:09:29.338789,1789834169.3388,827,692,348,-0.533,1.000,FORWARD_LEFT
2026-09-19T18:09:29.405463,1789834169.4055,844,692,346,-0.578,0.977,FORWARD_LEFT
2026-09-19T18:09:29.472401,1789834169.4724,866,677,351,-0.608,0.947,FORWARD_LEFT
2026-09-19T18:09:29.539191,1789834169.5392,848,660,358,-0.679,0.909,FORWARD_LEFT
2026-09-19T18:09:29.605837,1789834169.6058,876,664,366,-0.690,0.909,FORWARD_LEFT
2026-09-19T18:09:29.672799,1789834169.6728,889,638,403,-0.724,0.864,FORWARD_LEFT
2026-09-19T18:09:29.739541,1789834169.7395,860,640,411,-0.731,0.837,FORWARD_LEFT
2026-09-19T18:09:29.806234,1789834169.8062,868,641,428,-0.742,0.837,FORWARD_LEFT
2026-09-19T18:09:29.873176,1789834169.8732,855,630,487,-0.742,0.837,FORWARD_LEFT
2026-09-19T18:09:29.939987,1789834169.9400,821,632,502,-0.742,0.837,FORWARD_LEFT
2026-09-19T18:09:30.006609,1789834170.0066,791,624,532,-0.742,0.837,FORWARD_LEFT
2026-09-19T18:09:30.073572,1789834170.0736,383,628,599,-0.739,0.849,FORWARD_LEFT
2026-09-19T18:09:30.140356,1789834170.1404,300,597,613,-0.533,0.955,FORWARD_LEFT
2026-09-19T18:09:30.206999,1789834170.2070,256,610,646,-0.313,1.000,FORWARD_LEFT
2026-09-19T18:09:30.273918,1789834170.2739,197,599,648,-0.298,1.000,FORWARD_LEFT
2026-09-19T18:09:30.340753,1789834170.3408,207,598,657,-0.298,1.000,FORWARD_LEFT
2026-09-19T18:09:30.407389,1789834170.4074,227,595,634,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:30.474314,1789834170.4743,948,580,611,-0.145,1.000,FORWARD
2026-09-19T18:09:30.541099,1789834170.5411,1039,581,638,-0.145,1.000,FORWARD
2026-09-19T18:09:30.607764,1789834170.6078,1114,562,590,-0.145,1.000,FORWARD
2026-09-19T18:09:30.674687,1789834170.6747,1044,548,590,-0.145,1.000,FORWARD
2026-09-19T18:09:30.741490,1789834170.7415,1061,526,590,-0.145,1.000,FORWARD
2026-09-19T18:09:30.808150,1789834170.8082,972,525,564,-0.145,1.000,FORWARD
2026-09-19T18:09:30.875074,1789834170.8751,968,499,541,-0.145,1.000,FORWARD
2026-09-19T18:09:30.941735,1789834170.9417,920,484,512,-0.145,1.000,FORWARD
2026-09-19T18:09:31.010489,1789834171.0105,886,467,499,-0.272,1.000,FORWARD_LEFT
2026-09-19T18:09:31.075501,1789834171.0755,909,462,487,-0.537,0.981,FORWARD_LEFT
2026-09-19T18:09:31.142137,1789834171.1421,905,455,481,-0.604,0.955,FORWARD_LEFT
2026-09-19T18:09:31.210471,1789834171.2105,875,427,458,-0.742,0.837,FORWARD_LEFT
2026-09-19T18:09:31.275860,1789834171.2759,924,427,450,-0.832,0.697,FORWARD_LEFT
2026-09-19T18:09:31.342527,1789834171.3425,922,434,428,-0.828,0.659,FORWARD_LEFT
2026-09-19T18:09:31.410435,1789834171.4104,1010,444,413,-0.839,0.655,FORWARD_LEFT
2026-09-19T18:09:31.476228,1789834171.4762,1095,448,405,-0.839,0.655,FORWARD_LEFT
2026-09-19T18:09:31.542920,1789834171.5429,1177,441,400,-0.828,0.655,FORWARD_LEFT
2026-09-19T18:09:31.610458,1789834171.6105,1263,445,389,-0.828,0.655,FORWARD_LEFT
2026-09-19T18:09:31.676624,1789834171.6766,-1,450,388,-0.824,0.720,FORWARD_LEFT
2026-09-19T18:09:31.743214,1789834171.7432,1261,445,385,-0.761,0.792,FORWARD_LEFT
2026-09-19T18:09:31.810030,1789834171.8100,-1,455,379,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:31.876941,1789834171.8769,1268,447,369,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:31.943656,1789834171.9437,-1,459,368,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:32.010568,1789834172.0106,-1,453,360,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:32.077393,1789834172.0774,-1,455,356,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:32.144038,1789834172.1440,1227,459,358,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:32.212507,1789834172.2125,1222,479,354,-0.761,0.803,FORWARD_LEFT
2026-09-19T18:09:32.277780,1789834172.2778,1041,486,356,-0.761,0.818,FORWARD_LEFT
2026-09-19T18:09:32.344403,1789834172.3444,914,493,358,-0.739,0.830,FORWARD_LEFT
2026-09-19T18:09:32.411358,1789834172.4114,710,517,358,-0.735,0.841,FORWARD_LEFT
2026-09-19T18:09:32.478174,1789834172.4782,556,522,365,-0.724,0.849,FORWARD_LEFT
2026-09-19T18:09:32.544821,1789834172.5448,490,553,362,-0.690,0.856,FORWARD_LEFT
2026-09-19T18:09:32.611841,1789834172.6118,415,595,366,-0.645,0.909,FORWARD_LEFT
2026-09-19T18:09:32.678580,1789834172.6786,430,581,371,-0.522,0.962,FORWARD_LEFT
2026-09-19T18:09:32.745203,1789834172.7452,396,598,365,-0.451,0.974,FORWARD_LEFT
2026-09-19T18:09:32.813461,1789834172.8135,358,643,358,-0.447,0.981,FORWARD_LEFT
2026-09-19T18:09:32.878963,1789834172.8790,348,636,354,-0.436,0.977,FORWARD_LEFT
2026-09-19T18:09:32.945584,1789834172.9456,347,644,351,-0.436,0.989,FORWARD_LEFT
2026-09-19T18:09:33.012665,1789834173.0127,362,622,330,-0.436,0.989,FORWARD_LEFT
2026-09-19T18:09:33.079328,1789834173.0793,357,637,327,-0.425,0.985,FORWARD_LEFT
2026-09-19T18:09:33.146046,1789834173.1460,342,666,323,-0.436,0.985,FORWARD_LEFT
2026-09-19T18:09:33.212904,1789834173.2129,339,670,310,-0.436,0.985,FORWARD_LEFT
2026-09-19T18:09:33.279735,1789834173.2797,334,652,312,-0.436,0.985,FORWARD_LEFT
2026-09-19T18:09:33.346387,1789834173.3464,326,673,315,-0.436,0.985,FORWARD_LEFT
2026-09-19T18:09:33.413314,1789834173.4133,323,685,313,-0.425,0.992,FORWARD_LEFT
2026-09-19T18:09:33.480099,1789834173.4801,321,700,307,-0.425,0.992,FORWARD_LEFT
2026-09-19T18:09:33.546785,1789834173.5468,326,713,303,-0.425,0.992,FORWARD_LEFT
2026-09-19T18:09:33.613716,1789834173.6137,321,735,303,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:33.680539,1789834173.6805,318,694,301,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:33.747171,1789834173.7472,321,727,300,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:33.814138,1789834173.8141,325,723,293,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:33.880907,1789834173.8809,313,722,294,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:33.947634,1789834173.9476,317,759,293,-0.298,1.000,FORWARD_LEFT
2026-09-19T18:09:34.014530,1789834174.0145,306,746,288,-0.193,1.000,FORWARD_LEFT
2026-09-19T18:09:34.081354,1789834174.0814,310,742,282,-0.118,1.000,FORWARD
2026-09-19T18:09:34.147964,1789834174.1480,308,753,277,-0.014,1.000,FORWARD
2026-09-19T18:09:34.214987,1789834174.2150,317,750,281,-0.014,1.000,FORWARD
2026-09-19T18:09:34.281718,1789834174.2817,324,735,271,0.000,1.000,FORWARD
2026-09-19T18:09:34.348462,1789834174.3485,337,707,264,0.051,1.000,FORWARD
2026-09-19T18:09:34.415267,1789834174.4153,338,679,259,0.062,1.000,FORWARD
2026-09-19T18:09:34.482181,1789834174.4822,346,666,248,0.062,1.000,FORWARD
2026-09-19T18:09:34.548749,1789834174.5487,358,645,245,0.062,1.000,FORWARD
2026-09-19T18:09:34.615734,1789834174.6157,370,607,234,0.062,1.000,FORWARD
2026-09-19T18:09:34.682483,1789834174.6825,370,605,229,0.062,1.000,FORWARD
2026-09-19T18:09:34.749204,1789834174.7492,392,574,225,0.062,1.000,FORWARD
2026-09-19T18:09:34.816081,1789834174.8161,421,543,218,0.062,1.000,FORWARD
2026-09-19T18:09:34.883001,1789834174.8830,480,546,214,0.085,1.000,FORWARD
2026-09-19T18:09:34.949554,1789834174.9496,545,536,209,0.499,1.000,FORWARD_RIGHT
2026-09-19T18:09:35.016561,1789834175.0166,799,506,197,0.492,1.000,FORWARD_RIGHT
2026-09-19T18:09:35.083265,1789834175.0833,838,496,191,0.492,1.000,FORWARD_RIGHT
2026-09-19T18:09:35.149951,1789834175.1500,923,487,185,-0.018,1.000,FORWARD
2026-09-19T18:09:35.216875,1789834175.2169,925,416,173,-0.141,1.000,FORWARD
2026-09-19T18:09:35.283752,1789834175.2838,898,398,169,-0.245,1.000,FORWARD_LEFT
2026-09-19T18:09:35.350354,1789834175.3504,918,412,168,-0.552,1.000,FORWARD_LEFT
2026-09-19T18:09:35.417284,1789834175.4173,907,396,157,-0.720,0.898,FORWARD_LEFT
2026-09-19T18:09:35.484058,1789834175.4841,863,391,156,-0.742,0.830,FORWARD_LEFT
2026-09-19T18:09:35.550730,1789834175.5507,863,401,157,-0.742,0.830,FORWARD_LEFT
2026-09-19T18:09:35.617672,1789834175.6177,864,445,157,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:35.684726,1789834175.6847,907,455,158,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:35.751155,1789834175.7512,914,485,160,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:35.818060,1789834175.8181,924,549,165,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:35.884872,1789834175.8849,970,573,169,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:35.951554,1789834175.9516,958,620,174,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:36.018535,1789834176.0185,978,625,182,-0.750,0.818,FORWARD_LEFT
2026-09-19T18:09:36.085240,1789834176.0852,983,626,187,-0.746,0.841,FORWARD_LEFT
2026-09-19T18:09:36.151938,1789834176.1519,1005,639,187,-0.690,0.898,FORWARD_LEFT
2026-09-19T18:09:36.218859,1789834176.2189,994,638,195,-0.541,0.974,FORWARD_LEFT
2026-09-19T18:09:36.285670,1789834176.2857,939,641,198,-0.458,0.992,FORWARD_LEFT
2026-09-19T18:09:36.352305,1789834176.3523,1007,628,207,-0.455,1.000,FORWARD_LEFT
2026-09-19T18:09:36.419221,1789834176.4192,1012,631,207,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:36.486027,1789834176.4860,976,625,206,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:36.552656,1789834176.5527,1052,611,210,-0.432,1.000,FORWARD_LEFT
2026-09-19T18:09:36.619597,1789834176.6196,1083,617,211,-0.432,1.000,FORWARD_LEFT
2026-09-19T18:09:36.686394,1789834176.6864,1055,597,212,-0.432,1.000,FORWARD_LEFT
2026-09-19T18:09:36.753049,1789834176.7530,1043,594,213,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:36.820011,1789834176.8200,1039,579,217,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:36.886789,1789834176.8868,1031,569,218,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:36.953468,1789834176.9535,-1,558,221,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.020417,1789834177.0204,990,559,226,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.087178,1789834177.0872,1081,531,230,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.153877,1789834177.1539,1068,527,231,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.220782,1789834177.2208,1020,512,246,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.287591,1789834177.2876,1044,509,250,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.354238,1789834177.3542,1082,501,254,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.421585,1789834177.4216,1136,490,258,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.488011,1789834177.4880,1055,481,264,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.554650,1789834177.5547,1067,478,269,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.621567,1789834177.6216,1135,458,279,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.688510,1789834177.6885,1057,459,286,-0.443,1.000,FORWARD_LEFT
2026-09-19T18:09:37.755054,1789834177.7551,1123,444,290,-0.522,1.000,FORWARD_LEFT
2026-09-19T18:09:37.821984,1789834177.8220,1205,432,313,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:37.888827,1789834177.8888,-1,434,319,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:37.955467,1789834177.9555,1256,434,336,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:38.022392,1789834178.0224,-1,418,370,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:38.089282,1789834178.0893,-1,424,370,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:38.155860,1789834178.1559,-1,419,371,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:38.222791,1789834178.2228,-1,413,371,-0.556,1.000,FORWARD_LEFT
2026-09-19T18:09:38.289625,1789834178.2896,-1,413,367,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.356256,1789834178.3563,-1,411,362,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.423197,1789834178.4232,-1,415,345,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.490009,1789834178.4900,-1,413,341,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.556643,1789834178.5566,-1,413,337,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.623609,1789834178.6236,-1,401,320,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.690383,1789834178.6904,-1,410,313,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.757058,1789834178.7571,-1,403,308,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.824029,1789834178.8240,-1,398,295,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.890802,1789834178.8908,-1,397,289,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:38.957452,1789834178.9575,-1,404,281,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.024445,1789834179.0244,-1,405,276,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.091257,1789834179.0913,-1,407,270,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.157866,1789834179.1579,-1,403,260,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.224744,1789834179.2247,-1,408,258,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.291580,1789834179.2916,-1,409,254,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.358187,1789834179.3582,-1,408,245,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.425161,1789834179.4252,-1,414,240,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.491803,1789834179.4918,-1,416,241,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.560658,1789834179.5607,-1,426,238,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.625558,1789834179.6256,-1,439,235,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.692211,1789834179.6922,-1,438,230,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.760675,1789834179.7607,-1,447,228,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.825930,1789834179.8259,-1,466,227,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.892592,1789834179.8926,-1,459,220,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:39.960662,1789834179.9607,-1,469,217,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.026346,1789834180.0263,963,467,218,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.093013,1789834180.0930,942,489,216,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.160654,1789834180.1607,814,517,219,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.226766,1789834180.2268,781,514,217,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.293414,1789834180.2934,721,545,218,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.360680,1789834180.3607,676,557,219,-0.544,1.000,FORWARD_LEFT
2026-09-19T18:09:40.427138,1789834180.4271,649,562,224,-0.470,1.000,FORWARD_LEFT
2026-09-19T18:09:40.493797,1789834180.4938,620,629,223,-0.447,1.000,FORWARD_LEFT
2026-09-19T18:09:40.560715,1789834180.5607,600,659,222,-0.432,1.000,FORWARD_LEFT
2026-09-19T18:09:40.627534,1789834180.6275,581,662,222,-0.421,1.000,FORWARD_LEFT
2026-09-19T18:09:40.694177,1789834180.6942,586,714,224,-0.410,1.000,FORWARD_LEFT
2026-09-19T18:09:40.761111,1789834180.7611,559,742,224,-0.402,1.000,FORWARD_LEFT
2026-09-19T18:09:40.827913,1789834180.8279,556,799,223,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:40.894574,1789834180.8946,547,841,223,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:40.961506,1789834180.9615,560,850,223,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.028286,1789834181.0283,554,891,221,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.094954,1789834181.0950,547,878,222,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.161911,1789834181.1619,539,937,223,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.228754,1789834181.2288,529,1021,223,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.295385,1789834181.2954,516,1053,226,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.362368,1789834181.3624,527,1097,224,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.429136,1789834181.4291,519,1112,224,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.495772,1789834181.4958,512,1120,225,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.562757,1789834181.5628,509,1070,229,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.629473,1789834181.6295,502,1121,229,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.696200,1789834181.6962,500,1129,229,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.763099,1789834181.7631,498,1134,232,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.829908,1789834181.8299,474,1138,234,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:41.896532,1789834181.8965,483,1141,236,-0.369,1.000,FORWARD_LEFT
2026-09-19T18:09:41.963474,1789834181.9635,472,1136,238,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.030239,1789834182.0302,471,1151,241,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.097005,1789834182.0970,473,1142,240,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.163837,1789834182.1638,455,1103,251,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.230650,1789834182.2306,458,1114,248,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.297301,1789834182.2973,450,1108,250,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:42.364232,1789834182.3642,448,1096,253,-0.227,1.000,FORWARD_LEFT
2026-09-19T18:09:42.430904,1789834182.4309,447,1072,256,-0.182,1.000,FORWARD_LEFT
2026-09-19T18:09:42.497647,1789834182.4976,443,1062,256,-0.182,1.000,FORWARD_LEFT
2026-09-19T18:09:42.564592,1789834182.5646,443,1043,259,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.631389,1789834182.6314,436,1050,256,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.698052,1789834182.6981,454,1032,260,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.764976,1789834182.7650,442,1034,267,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.831771,1789834182.8318,441,987,267,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.898464,1789834182.8985,434,991,267,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:42.965391,1789834182.9654,438,975,264,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.032182,1789834183.0322,426,950,273,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.098890,1789834183.0989,436,953,270,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.165775,1789834183.1658,422,939,274,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.232585,1789834183.2326,432,912,275,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.299244,1789834183.2992,423,905,283,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.366207,1789834183.3662,423,880,297,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.432988,1789834183.4330,432,886,297,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.499644,1789834183.4996,423,865,306,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.566580,1789834183.5666,420,863,310,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.633387,1789834183.6334,424,842,305,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.700031,1789834183.7000,420,847,303,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.766977,1789834183.7670,423,817,309,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.833739,1789834183.8337,416,799,313,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.900414,1789834183.9004,422,791,309,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:43.967325,1789834183.9673,426,785,318,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.034136,1789834184.0341,422,783,318,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.100793,1789834184.1008,435,773,316,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.167724,1789834184.1677,440,752,322,-0.152,1.000,FORWARD_LEFT
